source,var_name,var_label,value,value_label
survey_res_main,mode_freq_2,How frequently do you use these transportation options?: Public bus,4,3 or more times a week
survey_res_main,mode_freq_3,"How frequently do you use these transportation options?: Light rail/tram/subway (e.g., BART, LA Metro)",1,Less than once a month
survey_res_main,mode_freq_3,"How frequently do you use these transportation options?: Light rail/tram/subway (e.g., BART, LA Metro)",2,1-3 times a month
survey_res_main,mode_freq_3,"How frequently do you use these transportation options?: Light rail/tram/subway (e.g., BART, LA Metro)",3,1-2 times a week
survey_res_main,mode_freq_3,"How frequently do you use these transportation options?: Light rail/tram/subway (e.g., BART, LA Metro)",4,3 or more times a week
survey_res_main,mode_freq_4,"How frequently do you use these transportation options?: Commuter train (e.g. Amtrak, Caltrain)",1,Less than once a month
survey_res_main,mode_freq_4,"How frequently do you use these transportation options?: Commuter train (e.g. Amtrak, Caltrain)",2,1-3 times a month
survey_res_main,mode_freq_4,"How frequently do you use these transportation options?: Commuter train (e.g. Amtrak, Caltrain)",3,1-2 times a week
survey_res_main,mode_freq_4,"How frequently do you use these transportation options?: Commuter train (e.g. Amtrak, Caltrain)",4,3 or more times a week
survey_res_main,mode_freq_5,How frequently do you use these transportation options?: Taxi (e.g. Yellow Cab),1,Less than once a month
survey_res_main,mode_freq_5,How frequently do you use these transportation options?: Taxi (e.g. Yellow Cab),2,1-3 times a month
survey_res_main,mode_freq_5,How frequently do you use these transportation options?: Taxi (e.g. Yellow Cab),3,1-2 times a week
survey_res_main,mode_freq_5,How frequently do you use these transportation options?: Taxi (e.g. Yellow Cab),4,3 or more times a week
survey_res_main,mode_freq_6,How frequently do you use these transportation options?: Rental car,1,Less than once a month
survey_res_main,mode_freq_6,How frequently do you use these transportation options?: Rental car,2,1-3 times a month
survey_res_main,mode_freq_6,How frequently do you use these transportation options?: Rental car,3,1-2 times a week
survey_res_main,mode_freq_6,How frequently do you use these transportation options?: Rental car,4,3 or more times a week
survey_res_main,mode_freq_7,How frequently do you use these transportation options?: Ride-hailing (Uber/Lyft),1,Less than once a month
survey_res_main,mode_freq_7,How frequently do you use these transportation options?: Ride-hailing (Uber/Lyft),2,1-3 times a month
survey_res_main,mode_freq_7,How frequently do you use these transportation options?: Ride-hailing (Uber/Lyft),3,1-2 times a week
survey_res_main,mode_freq_7,How frequently do you use these transportation options?: Ride-hailing (Uber/Lyft),4,3 or more times a week
survey_res_main,mode_freq_8,How frequently do you use these transportation options?: Shared ride-hailing (UberPool/LyftLine),1,Less than once a month
survey_res_main,mode_freq_8,How frequently do you use these transportation options?: Shared ride-hailing (UberPool/LyftLine),2,1-3 times a month
survey_res_main,mode_freq_8,How frequently do you use these transportation options?: Shared ride-hailing (UberPool/LyftLine),3,1-2 times a week
survey_res_main,mode_freq_8,How frequently do you use these transportation options?: Shared ride-hailing (UberPool/LyftLine),4,3 or more times a week
survey_res_main,mode_freq_9,"How frequently do you use these transportation options?: Carsharing (Car2Go, ZipCar)",1,Less than once a month
survey_res_main,mode_freq_9,"How frequently do you use these transportation options?: Carsharing (Car2Go, ZipCar)",2,1-3 times a month
survey_res_main,mode_freq_9,"How frequently do you use these transportation options?: Carsharing (Car2Go, ZipCar)",3,1-2 times a week
survey_res_main,mode_freq_9,"How frequently do you use these transportation options?: Carsharing (Car2Go, ZipCar)",4,3 or more times a week
survey_res_main,mode_freq_10,How frequently do you use these transportation options?: Bikesharing (e.g. Bay Area Bike Share),1,Less than once a month
survey_res_main,mode_freq_10,How frequently do you use these transportation options?: Bikesharing (e.g. Bay Area Bike Share),2,1-3 times a month
survey_res_main,mode_freq_10,How frequently do you use these transportation options?: Bikesharing (e.g. Bay Area Bike Share),3,1-2 times a week
survey_res_main,mode_freq_10,How frequently do you use these transportation options?: Bikesharing (e.g. Bay Area Bike Share),4,3 or more times a week
survey_res_main,mode_freq_11,"How frequently do you use these transportation options?: Shared eBikes or eScooters (e.g., Jump)",1,Less than once a month
survey_res_main,mode_freq_11,"How frequently do you use these transportation options?: Shared eBikes or eScooters (e.g., Jump)",2,1-3 times a month
survey_res_main,mode_freq_11,"How frequently do you use these transportation options?: Shared eBikes or eScooters (e.g., Jump)",3,1-2 times a week
survey_res_main,mode_freq_11,"How frequently do you use these transportation options?: Shared eBikes or eScooters (e.g., Jump)",4,3 or more times a week
survey_res_main,mode_freq_12,"How frequently do you use these transportation options?: Peer-to-peer car rental (e.g., Getaround, Turo)",1,Less than once a month
survey_res_main,mode_freq_12,"How frequently do you use these transportation options?: Peer-to-peer car rental (e.g., Getaround, Turo)",2,1-3 times a month
survey_res_main,mode_freq_12,"How frequently do you use these transportation options?: Peer-to-peer car rental (e.g., Getaround, Turo)",3,1-2 times a week
survey_res_main,mode_freq_12,"How frequently do you use these transportation options?: Peer-to-peer car rental (e.g., Getaround, Turo)",4,3 or more times a week
survey_res_main,autonomous_aware,Which of the following best describes your familiarity with 'autonomous' or 'self-driving' (i.e. driverless) vehicles?,1,I have never heard of them
survey_res_main,autonomous_aware,Which of the following best describes your familiarity with 'autonomous' or 'self-driving' (i.e. driverless) vehicles?,2,I have heard of them but am not familiar
survey_res_main,autonomous_aware,Which of the following best describes your familiarity with 'autonomous' or 'self-driving' (i.e. driverless) vehicles?,3,I have heard of them and am somewhat familiar
survey_res_main,autonomous_aware,Which of the following best describes your familiarity with 'autonomous' or 'self-driving' (i.e. driverless) vehicles?,4,I have heard of them and am very familiar
survey_res_main,autonomous_att_1,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: A self-driving vehicle would enable me to enjoy traveling more (e.g., watch scenery, rest).",1,Strongly disagree
survey_res_main,autonomous_att_1,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: A self-driving vehicle would enable me to enjoy traveling more (e.g., watch scenery, rest).",2,Somewhat disagree
survey_res_main,autonomous_att_1,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: A self-driving vehicle would enable me to enjoy traveling more (e.g., watch scenery, rest).",3,Somewhat agree
survey_res_main,autonomous_att_1,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: A self-driving vehicle would enable me to enjoy traveling more (e.g., watch scenery, rest).",4,Strongly agree
survey_res_main,autonomous_att_2,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would miss the joy of driving and being in control.",1,Strongly disagree
survey_res_main,autonomous_att_2,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would miss the joy of driving and being in control.",2,Somewhat disagree
survey_res_main,autonomous_att_2,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would miss the joy of driving and being in control.",3,Somewhat agree
survey_res_main,autonomous_att_2,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would miss the joy of driving and being in control.",4,Strongly agree
survey_res_main,autonomous_att_3,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would accept longer travel times so the self-driving vehicle could drive at a speed low enough to prevent unsafe situations for pedestrians and bicyclists.",1,Strongly disagree
survey_res_main,autonomous_att_3,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would accept longer travel times so the self-driving vehicle could drive at a speed low enough to prevent unsafe situations for pedestrians and bicyclists.",2,Somewhat disagree
survey_res_main,autonomous_att_3,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would accept longer travel times so the self-driving vehicle could drive at a speed low enough to prevent unsafe situations for pedestrians and bicyclists.",3,Somewhat agree
survey_res_main,autonomous_att_3,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would accept longer travel times so the self-driving vehicle could drive at a speed low enough to prevent unsafe situations for pedestrians and bicyclists.",4,Strongly agree
survey_res_main,autonomous_att_4,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I do not see a need for self-driving vehicles.",1,Strongly disagree
survey_res_main,autonomous_att_4,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I do not see a need for self-driving vehicles.",2,Somewhat disagree
survey_res_main,autonomous_att_4,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I do not see a need for self-driving vehicles.",3,Somewhat agree
survey_res_main,autonomous_att_4,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I do not see a need for self-driving vehicles.",4,Strongly agree
survey_res_main,autonomous_att_5,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would reduce my time at the regular workplace and work more in the self-driving car.",1,Strongly disagree
survey_res_main,autonomous_att_5,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would reduce my time at the regular workplace and work more in the self-driving car.",2,Somewhat disagree
survey_res_main,autonomous_att_5,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would reduce my time at the regular workplace and work more in the self-driving car.",3,Somewhat agree
survey_res_main,autonomous_att_5,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would reduce my time at the regular workplace and work more in the self-driving car.",4,Strongly agree
survey_res_main,autonomous_att_6,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: To confirm you’re reading this, please select “strongly disagree” in this row.",1,Strongly disagree
survey_res_main,autonomous_att_6,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: To confirm you’re reading this, please select “strongly disagree” in this row.",2,Somewhat disagree
survey_res_main,autonomous_att_6,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: To confirm you’re reading this, please select “strongly disagree” in this row.",3,Somewhat agree
survey_res_main,autonomous_att_6,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: To confirm you’re reading this, please select “strongly disagree” in this row.",4,Strongly agree
survey_res_main,autonomous_att_7,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would send an empty self-driving car to pick up/drop off my child.",1,Strongly disagree
survey_res_main,autonomous_att_7,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would send an empty self-driving car to pick up/drop off my child.",2,Somewhat disagree
survey_res_main,autonomous_att_7,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would send an empty self-driving car to pick up/drop off my child.",3,Somewhat agree
survey_res_main,autonomous_att_7,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would send an empty self-driving car to pick up/drop off my child.",4,Strongly agree
survey_res_main,autonomous_att_8,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would be able to travel more often even when I am tired, sleepy, or under the influence of alcohol/medications.",1,Strongly disagree
survey_res_main,autonomous_att_8,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would be able to travel more often even when I am tired, sleepy, or under the influence of alcohol/medications.",2,Somewhat disagree
survey_res_main,autonomous_att_8,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would be able to travel more often even when I am tired, sleepy, or under the influence of alcohol/medications.",3,Somewhat agree
survey_res_main,autonomous_att_8,"For each of the following statements, please choose the response that best expresses your opinion about self-driving vehicles: I would be able to travel more often even when I am tired, sleepy, or under the influence of alcohol/medications.",4,Strongly agree
survey_res_main,autonomous_hhveh,"Now, consider your current situation with the vehicles your household now owns (if any), and imagine that driverless vehicles have become widely available for purchase. Which of the following scenarios best describes your household?",1,We would be one of the first to buy a self-driving vehicle (either as a replacement or additional household vehicle)
survey_res_main,autonomous_hhveh,"Now, consider your current situation with the vehicles your household now owns (if any), and imagine that driverless vehicles have become widely available for purchase. Which of the following scenarios best describes your household?",2,"We would eventually buy a self-driving vehicle, but only after they are in common use"
survey_res_main,autonomous_hhveh,"Now, consider your current situation with the vehicles your household now owns (if any), and imagine that driverless vehicles have become widely available for purchase. Which of the following scenarios best describes your household?",3,We would wait as long as possible and try to avoid ever buying a self-driving vehicle
survey_res_main,autonomous_rideshare,"If on-demand driverless ride-hailing services were widely available today, which of the following best describes how your household would use these services and how it would impact the vehicle(s) you currently own?",1,Keep current vehicles and not use any driverless services
survey_res_main,autonomous_rideshare,"If on-demand driverless ride-hailing services were widely available today, which of the following best describes how your household would use these services and how it would impact the vehicle(s) you currently own?",2,"Keep current vehicles, but also use these driverless services whenever needed or convenient"
survey_res_main,autonomous_rideshare,"If on-demand driverless ride-hailing services were widely available today, which of the following best describes how your household would use these services and how it would impact the vehicle(s) you currently own?",3,Get rid of one (or more) household vehicles and use driverless ride-hailing services instead
survey_res_main,autonomous_pooled,Please choose the response that best expresses your opinion on the following statement: I would be unlikely to use shared driverless services (even at lower cost) because I would not want to share a vehicle with strangers.,1,Strongly disagree
survey_res_main,autonomous_pooled,Please choose the response that best expresses your opinion on the following statement: I would be unlikely to use shared driverless services (even at lower cost) because I would not want to share a vehicle with strangers.,2,Somewhat disagree
survey_res_main,autonomous_pooled,Please choose the response that best expresses your opinion on the following statement: I would be unlikely to use shared driverless services (even at lower cost) because I would not want to share a vehicle with strangers.,3,Somewhat agree
survey_res_main,autonomous_pooled,Please choose the response that best expresses your opinion on the following statement: I would be unlikely to use shared driverless services (even at lower cost) because I would not want to share a vehicle with strangers.,4,Strongly agree
survey_res_main,autonomous_pref,"Overall, what would be your relative interest in owning a driverless vehicle versus using on-demand ride-hailing services?",1,Much more interested in owning a driverless vehicle
survey_res_main,autonomous_pref,"Overall, what would be your relative interest in owning a driverless vehicle versus using on-demand ride-hailing services?",2,Somewhat more interested in owning a driverless vehicle
survey_res_main,autonomous_pref,"Overall, what would be your relative interest in owning a driverless vehicle versus using on-demand ride-hailing services?",3,Somewhat more interested in using on-demand driverless services
survey_res_main,autonomous_pref,"Overall, what would be your relative interest in owning a driverless vehicle versus using on-demand ride-hailing services?",4,Much more interested in using on-demand driverless services
survey_res_main,housing,What type of housing do you live in?,1,Single family house not attached to any other house
survey_res_main,housing,What type of housing do you live in?,2,"Single family house attached to one or more houses (townhouse, duplex, triplex) each with separate entry"
survey_res_main,housing,What type of housing do you live in?,3,A mobile home
survey_res_main,housing,What type of housing do you live in?,4,Building with 2-4 apartments/ condos / studios /rooms
survey_res_main,housing,What type of housing do you live in?,5,Building with 5-19 apartments/ condos / studios / rooms
survey_res_main,housing,What type of housing do you live in?,6,Building with 20 or more apartments/ condos / studios / rooms
survey_res_main,housing,What type of housing do you live in?,7,"Boat, RV, Van, etc."
survey_res_main,housing,What type of housing do you live in?,8,Other
survey_res_main,solar,Do you currently have solar panels installed on your residence?,1,Yes
survey_res_main,solar,Do you currently have solar panels installed on your residence?,2,No
survey_res_main,solar_future,Are you planning on purchasing solar panels for your residence within the next 5 years?,1,Yes
survey_res_main,solar_future,Are you planning on purchasing solar panels for your residence within the next 5 years?,2,No
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,1,"Less than $9,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,2,"$10,000 to $24,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,3,"$25,000 to $34,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,4,"$35,000 to $49,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,5,"$50,000 to $74,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,6,"$75,000 to $99,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,7,"$100,000 to $149,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,8,"$150,000 to $199,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,9,"$200,000 to $249,999"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,10,"$250,000 or more"
survey_res_main,income,To make certain our survey represents all income groups in California could you select the range below that best represents your annual household income?,11,Prefer not to answer
survey_res_person,relationship,Relationship to person 1,1,Spouse or partner
survey_res_person,relationship,Relationship to person 1,2,Son or daughter (or child in-law)
survey_res_person,relationship,Relationship to person 1,3,Father or mother (or parent in-law)
survey_res_person,relationship,Relationship to person 1,4,Brother or sister (or sibling in-law)
survey_res_person,relationship,Relationship to person 1,5,Other relative
survey_res_person,relationship,Relationship to person 1,6,Roommate or friend
survey_res_person,relationship,Relationship to person 1,7,Other non-relative
survey_res_person,relationship,Relationship to person 1,8,Self
survey_res_person,gender,Gender,1,Male
survey_res_person,gender,Gender,2,Female
survey_res_person,gender,Gender,3,Other
survey_res_person,gender,Gender,4,Prefer not to answer
survey_res_person,employment,Employment status,1,Full-time (total 35 or more hours per week)
survey_res_person,employment,Employment status,2,Part-time (total less than 35 hours per week)
survey_res_person,employment,Employment status,3,Both full- and part-time
survey_res_person,employment,Employment status,4,"Do not work for pay (e.g. retired, unemployed)"
survey_res_person,employment,Employment status,5,Self employed
survey_res_person,student,Currently enrolled in college/university,1,Full-time on campus
survey_res_person,student,Currently enrolled in college/university,2,Part-time on campus
survey_res_person,student,Currently enrolled in college/university,3,Full-time or part-time online
survey_res_person,student,Currently enrolled in college/university,4,Not currently enrolled
survey_res_person,education,Highest level of education completed,1,Less than high school
survey_res_person,education,Highest level of education completed,2,High school graduate/GED
survey_res_person,education,Highest level of education completed,3,Technical school/professional business school
survey_res_person,education,Highest level of education completed,4,Some college
survey_res_person,education,Highest level of education completed,5,"Community college graduate (Associate degree, 2-year degree)"
survey_res_person,education,Highest level of education completed,6,College graduate (4-year degree)
survey_res_person,education,Highest level of education completed,7,Post-graduate work
survey_res_person,education,Highest level of education completed,8,Post-graduate degree
survey_res_person,license,Has a valid driver's license or permit,1,Yes (license or learner's permit)
survey_res_person,license,Has a valid driver's license or permit,2,No
survey_res_person,drive_freq,How often does this person drive?,1,Frequently (i.e. every day)
survey_res_person,drive_freq,How often does this person drive?,2,Sometimes (i.e. once or twice a week)
survey_res_person,drive_freq,How often does this person drive?,3,Rarely (i.e. once a month or less)
survey_res_person,drive_freq,How often does this person drive?,4,Never
survey_res_person,job_type,Usual work location,1,"Only one work location (outside of home, may also telework)"
survey_res_person,job_type,Usual work location,2,Work location regularly varies (different offices/jobsites)
survey_res_person,job_type,Usual work location,3,"Work at home ONLY (telework, self-employed)"
survey_res_person,job_type,Usual work location,4,"Drive/travel for work (driver, sales)"
survey_res_person,work_mode,Usual way of commuting to primary workplace,1,Drive alone using household vehicle
survey_res_person,work_mode,Usual way of commuting to primary workplace,2,Carpool with family/household members only
survey_res_person,work_mode,Usual way of commuting to primary workplace,3,Carpool with at least one person not in household
survey_res_person,work_mode,Usual way of commuting to primary workplace,4,Walk (or jog/wheelchair)
survey_res_person,work_mode,Usual way of commuting to primary workplace,5,Bicycle or electric bike (including bikeshare)
survey_res_person,work_mode,Usual way of commuting to primary workplace,6,Motorcycle/moped
survey_res_person,work_mode,Usual way of commuting to primary workplace,7,Scooter or electric scooter (including scootershare)
survey_res_person,work_mode,Usual way of commuting to primary workplace,8,Bus (public transit)
survey_res_person,work_mode,Usual way of commuting to primary workplace,9,"Private shuttle bus (e.g., employer)"
survey_res_person,work_mode,Usual way of commuting to primary workplace,10,Paratransit
survey_res_person,work_mode,Usual way of commuting to primary workplace,11,Subway
survey_res_person,work_mode,Usual way of commuting to primary workplace,12,Light rail
survey_res_person,work_mode,Usual way of commuting to primary workplace,13,"Intercity rail (e.g., Amtrak)"
survey_res_person,work_mode,Usual way of commuting to primary workplace,14,"Uber, Lyft, or other smartphone-app car service"
survey_res_person,work_mode,Usual way of commuting to primary workplace,15,"Car from carsharing service (e.g., ZipCar, Car2Go)."
survey_res_person,work_mode,Usual way of commuting to primary workplace,16,Vanpool
survey_res_person,work_mode,Usual way of commuting to primary workplace,17,"Taxi (e.g., Yellow Cab)"
survey_res_person,work_mode,Usual way of commuting to primary workplace,18,Other mode
survey_res_person,school_mode,Usual way of commuting to school,1,Drive alone using household vehicle
survey_res_person,school_mode,Usual way of commuting to school,2,Carpool with family/household members only
survey_res_person,school_mode,Usual way of commuting to school,3,Carpool with at least one person not in household
survey_res_person,school_mode,Usual way of commuting to school,4,Walk (or jog/wheelchair)
survey_res_person,school_mode,Usual way of commuting to school,5,Bicycle or electric bike (including bikeshare)
survey_res_person,school_mode,Usual way of commuting to school,6,Motorcycle/moped
survey_res_person,school_mode,Usual way of commuting to school,7,Bus (public transit)
survey_res_person,school_mode,Usual way of commuting to school,8,"Private shuttle bus (e.g., employer)"
survey_res_person,school_mode,Usual way of commuting to school,9,Paratransit
survey_res_person,school_mode,Usual way of commuting to school,10,Subway
survey_res_person,school_mode,Usual way of commuting to school,11,Light rail
survey_res_person,school_mode,Usual way of commuting to school,12,"Intercity rail (e.g., Amtrak)"
survey_res_person,school_mode,Usual way of commuting to school,13,"Uber, Lyft, or other smartphone-app car service"
survey_res_person,school_mode,Usual way of commuting to school,14,"Car from carsharing service (e.g., ZipCar, Car2Go)."
survey_res_person,school_mode,Usual way of commuting to school,15,Vanpool
survey_res_person,school_mode,Usual way of commuting to school,16,"Taxi (e.g., Yellow Cab)"
survey_res_person,school_mode,Usual way of commuting to school,17,Other mode
survey_res_person,ethnicity,"Is this person of Hispanic, Latino, or Spanish origin?",1,Yes
survey_res_person,ethnicity,"Is this person of Hispanic, Latino, or Spanish origin?",2,No
survey_res_person,ethnicity,"Is this person of Hispanic, Latino, or Spanish origin?",3,Prefer not to answer
survey_res_person,race_1,What is this person's race?: American Indian or Alaska Native,0,Not selected
survey_res_person,race_1,What is this person's race?: American Indian or Alaska Native,1,Selected
survey_res_person,race_2,What is this person's race?: Asian,0,Not selected
survey_res_person,race_2,What is this person's race?: Asian,1,Selected
survey_res_person,race_3,What is this person's race?: Black or African American,0,Not selected
survey_res_person,race_3,What is this person's race?: Black or African American,1,Selected
survey_res_person,race_4,What is this person's race?: Native Hawaiian or Other Pacific Islander,0,Not selected
survey_res_person,race_4,What is this person's race?: Native Hawaiian or Other Pacific Islander,1,Selected
survey_res_person,race_5,What is this person's race?: White,0,Not selected
survey_res_person,race_5,What is this person's race?: White,1,Selected
survey_res_person,race_6,"What is this person's race?: Other, please specify",0,Not selected
survey_res_person,race_6,"What is this person's race?: Other, please specify",1,Selected
survey_res_person,race_7,What is this person's race?: Prefer not to answer,0,Not selected
survey_res_person,race_7,What is this person's race?: Prefer not to answer,1,Selected
survey_res_pev,fuel,Fuel Type,1,Gasoline
survey_res_pev,fuel,Fuel Type,2,Hybrid (gasoline)
survey_res_pev,fuel,Fuel Type,3,Plug-in hybrid electric vehicle (PHEV)
survey_res_pev,fuel,Fuel Type,4,Diesel
survey_res_pev,fuel,Fuel Type,5,Full electric vehicle
survey_res_pev,fuel,Fuel Type,6,Hydrogen vehicle (FCEV)
survey_res_pev,fuel,Fuel Type,7,Plug-in hydrogen vehicle (PFCEV)
survey_res_pev,fuel,Fuel Type,8,Gasoline - ethanol flex fuel vehicle (E85 FFV)
survey_res_pev,fuel,Fuel Type,9,Compressed natural gas (CNG) vehicle
survey_res_pev,veh_type,Vehicle Type,1,Subcompact car
survey_res_pev,veh_type,Vehicle Type,2,Compact car
survey_res_pev,veh_type,Vehicle Type,3,Midsize car
survey_res_pev,veh_type,Vehicle Type,4,Large car
survey_res_pev,veh_type,Vehicle Type,5,Sports car
survey_res_pev,veh_type,Vehicle Type,6,Subcompact cross-over
survey_res_pev,veh_type,Vehicle Type,7,Compact cross-over/SUV
survey_res_pev,veh_type,Vehicle Type,8,Midsize cross-over/SUV
survey_res_pev,veh_type,Vehicle Type,9,Full-size/large SUV
survey_res_pev,veh_type,Vehicle Type,10,Small van
survey_res_pev,veh_type,Vehicle Type,11,Full-size/large van
survey_res_pev,veh_type,Vehicle Type,12,Small pickup truck
survey_res_pev,veh_type,Vehicle Type,13,Full-size/large pickup truck
survey_res_pev,recharge_amount,"When recharging your BEV vehicle, how much charge is typically left when you plug in?",1,When the low battery light comes on
survey_res_pev,recharge_amount,"When recharging your BEV vehicle, how much charge is typically left when you plug in?",2,1/8 of a full charge
survey_res_pev,recharge_amount,"When recharging your BEV vehicle, how much charge is typically left when you plug in?",3,1/4 of a full charge
survey_res_pev,recharge_amount,"When recharging your BEV vehicle, how much charge is typically left when you plug in?",4,1/2 of a full charge
survey_res_pev,recharge_amount,"When recharging your BEV vehicle, how much charge is typically left when you plug in?",5,More than 1/2 of a full charge
survey_res_pev,home_charge,Do you have the capability of recharging your PEV when it is parked at home?,1,Yes
survey_res_pev,home_charge,Do you have the capability of recharging your PEV when it is parked at home?,2,No
survey_res_pev,home_charge_type_1,Which of the following types of parking can you use while recharging at home?: Attached garage,0,Not selected
survey_res_pev,home_charge_type_1,Which of the following types of parking can you use while recharging at home?: Attached garage,1,Selected
survey_res_pev,home_charge_type_2,Which of the following types of parking can you use while recharging at home?: Detached garage,0,Not selected
survey_res_pev,home_charge_type_2,Which of the following types of parking can you use while recharging at home?: Detached garage,1,Selected
survey_res_pev,home_charge_type_3,"Which of the following types of parking can you use while recharging at home?: Carport (covered, not fully enclosed)",0,Not selected
survey_res_pev,home_charge_type_3,"Which of the following types of parking can you use while recharging at home?: Carport (covered, not fully enclosed)",1,Selected
survey_res_pev,home_charge_type_4,Which of the following types of parking can you use while recharging at home?: Driveway (not covered),0,Not selected
survey_res_pev,home_charge_type_4,Which of the following types of parking can you use while recharging at home?: Driveway (not covered),1,Selected
survey_res_pev,home_charge_type_5,Which of the following types of parking can you use while recharging at home?: A parking spot on the street,0,Not selected
survey_res_pev,home_charge_type_5,Which of the following types of parking can you use while recharging at home?: A parking spot on the street,1,Selected
survey_res_pev,home_charge_type_6,Which of the following types of parking can you use while recharging at home?: Assigned parking in lot or garage,0,Not selected
survey_res_pev,home_charge_type_6,Which of the following types of parking can you use while recharging at home?: Assigned parking in lot or garage,1,Selected
survey_res_pev,home_charge_type_7,Which of the following types of parking can you use while recharging at home?: Unassigned parking in lot or garage,0,Not selected
survey_res_pev,home_charge_type_7,Which of the following types of parking can you use while recharging at home?: Unassigned parking in lot or garage,1,Selected
survey_res_pev,home_charge_type_8,Which of the following types of parking can you use while recharging at home?: Other,0,Not selected
survey_res_pev,home_charge_type_8,Which of the following types of parking can you use while recharging at home?: Other,1,Selected
survey_res_pev,home_charge_type_no_1,Which of the following parking options are available at your home?: Attached garage,0,Not selected
survey_res_pev,home_charge_type_no_1,Which of the following parking options are available at your home?: Attached garage,1,Selected
survey_res_pev,home_charge_type_no_2,Which of the following parking options are available at your home?: Detached garage,0,Not selected
survey_res_pev,home_charge_type_no_2,Which of the following parking options are available at your home?: Detached garage,1,Selected
survey_res_pev,home_charge_type_no_3,"Which of the following parking options are available at your home?: Carport (covered, not fully enclosed)",0,Not selected
survey_res_pev,home_charge_type_no_3,"Which of the following parking options are available at your home?: Carport (covered, not fully enclosed)",1,Selected
survey_res_pev,home_charge_type_no_4,Which of the following parking options are available at your home?: Driveway (not covered),0,Not selected
survey_res_pev,home_charge_type_no_4,Which of the following parking options are available at your home?: Driveway (not covered),1,Selected
survey_res_pev,home_charge_type_no_5,Which of the following parking options are available at your home?: A parking spot on the street,0,Not selected
survey_res_pev,home_charge_type_no_5,Which of the following parking options are available at your home?: A parking spot on the street,1,Selected
survey_res_pev,home_charge_type_no_6,Which of the following parking options are available at your home?: Assigned parking in lot or garage,0,Not selected
survey_res_pev,home_charge_type_no_6,Which of the following parking options are available at your home?: Assigned parking in lot or garage,1,Selected
survey_res_pev,home_charge_type_no_7,Which of the following parking options are available at your home?: Unassigned parking in lot or garage,0,Not selected
survey_res_pev,home_charge_type_no_7,Which of the following parking options are available at your home?: Unassigned parking in lot or garage,1,Selected
survey_res_pev,home_charge_type_no_8,"Which of the following parking options are available at your home?: Other, please specify",0,Not selected
survey_res_pev,home_charge_type_no_8,"Which of the following parking options are available at your home?: Other, please specify",1,Selected
survey_res_pev,charging_tech_1_1,Which of the following charging technologies are available at the location(s) you selected?: Attached garage- Level 1 (120 V),0,Not selected
